question,correct_answers,question_type
"Calculate the true mass of a sample whose density is 1.454 g cm-3 and whose displayed mass is 2.4130 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 296 K<br>P = 953 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.4145;2.4145e0;2.4145E0,short_answer
"Calculate the true mass of a sample whose density is 2.3 g cm-3 and whose displayed mass is 2.8511 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 296 K<br>P = 1140 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.8523;2.8523e0;2.8523E0,short_answer
"Calculate the true mass of a sample whose density is 1.78 g cm-3 and whose displayed mass is 4.9321 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 297 K<br>P = 881 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.9344;4.9344e0;4.9344E0,short_answer
"Calculate the true mass of a sample whose density is 1.0 g cm-3 and whose displayed mass is 3.4958 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 295 K<br>P = 1130 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.500;3.500e0;3.500E0,short_answer
"Calculate the true mass of a sample whose density is 2.90 g cm-3 and whose displayed mass is 4.2820 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 948.9 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.2831;4.2831e0;4.2831E0,short_answer
"Calculate the true mass of a sample whose density is 2.944 g cm-3 and whose displayed mass is 3.0038 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 298 K<br>P = 1086 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.0046;3.0046e0;3.0046E0,short_answer
"Calculate the true mass of a sample whose density is 1.367 g cm-3 and whose displayed mass is 3.5432 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 300. K<br>P = 798 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.5452;3.5452e0;3.5452E0,short_answer
"Calculate the true mass of a sample whose density is 1.1 g cm-3 and whose displayed mass is 4.1648 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 298 K<br>P = 1051 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.169;4.169e0;4.169E0,short_answer
"Calculate the true mass of a sample whose density is 2.519 g cm-3 and whose displayed mass is 3.4114 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 300. K<br>P = 710. mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.4122;3.4122e0;3.4122E0,short_answer
"Calculate the true mass of a sample whose density is 2.46 g cm-3 and whose displayed mass is 3.8304 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 300. K<br>P = 1062 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.8317;3.8317e0;3.8317E0,short_answer
"Calculate the true mass of a sample whose density is 0.72 g cm-3 and whose displayed mass is 3.1984 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 300. K<br>P = 959 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.203;3.203e0;3.203E0,short_answer
"Calculate the true mass of a sample whose density is 3.653 g cm-3 and whose displayed mass is 4.1034 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 298 K<br>P = 851.8 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.1040;4.1040e0;4.1040E0,short_answer
"Calculate the true mass of a sample whose density is 0.74 g cm-3 and whose displayed mass is 4.8357 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 298 K<br>P = 819 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.841;4.841e0;4.841E0,short_answer
"Calculate the true mass of a sample whose density is 1.504 g cm-3 and whose displayed mass is 1.6342 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 296 K<br>P = 941.5 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.6352;1.6352e0;1.6352E0,short_answer
"Calculate the true mass of a sample whose density is 3.2 g cm-3 and whose displayed mass is 1.9308 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 298 K<br>P = 948 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.9312;1.9312e0;1.9312E0,short_answer
"Calculate the true mass of a sample whose density is 1.4 g cm-3 and whose displayed mass is 4.0980 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 1060 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.1011;4.1011e0;4.1011E0,short_answer
"Calculate the true mass of a sample whose density is 2.04 g cm-3 and whose displayed mass is 4.9737 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 297 K<br>P = 1.00e3 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.9759;4.9759e0;4.9759E0,short_answer
"Calculate the true mass of a sample whose density is 1.26 g cm-3 and whose displayed mass is 4.1462 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 298 K<br>P = 1080 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.1497;4.1497e0;4.1497E0,short_answer
"Calculate the true mass of a sample whose density is 1.78 g cm-3 and whose displayed mass is 2.2521 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 295 K<br>P = 1143 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.2534;2.2534e0;2.2534E0,short_answer
"Calculate the true mass of a sample whose density is 3.7 g cm-3 and whose displayed mass is 2.2712 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 295 K<br>P = 819 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",2.2715;2.2715e0;2.2715E0,short_answer
"Calculate the true mass of a sample whose density is 3.852 g cm-3 and whose displayed mass is 1.8141 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 1024 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.8144;1.8144e0;1.8144E0,short_answer
"Calculate the true mass of a sample whose density is 3.25 g cm-3 and whose displayed mass is 1.8406 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 296 K<br>P = 1115 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.8410;1.8410e0;1.8410E0,short_answer
"Calculate the true mass of a sample whose density is 2.93 g cm-3 and whose displayed mass is 3.0813 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 294 K<br>P = 956.5 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.0821;3.0821e0;3.0821E0,short_answer
"Calculate the true mass of a sample whose density is 2.50 g cm-3 and whose displayed mass is 4.3034 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 297 K<br>P = 849.8 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",4.3046;4.3046e0;4.3046E0,short_answer
"Calculate the true mass of a sample whose density is 2.995 g cm-3 and whose displayed mass is 1.0058 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 299 K<br>P = 986 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",1.0060;1.0060e0;1.0060E0,short_answer
"Calculate the true mass of a sample whose density is 3.798 g cm-3 and whose displayed mass is 3.7049 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 295 K<br>P = 869.1 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.7054;3.7054e0;3.7054E0,short_answer
"Calculate the true mass of a sample whose density is 1.372 g cm-3 and whose displayed mass is 3.7130 g<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_w"" src=""https://weber.instructure.com/equation_images/d_w?scale=1.5"" alt=""LaTeX: d_w"" data-equation-content=""d_w"" data-ignore-a11y-check=""""></mattext> = 7.99 g cm-3<br>T = 297 K<br>P = 1.20e3 mbar<br><mattext texttype=""text/html""><img class=""equation_image"" title=""d_a"" src=""https://weber.instructure.com/equation_images/d_a?scale=1.5"" alt=""LaTeX: d_a"" data-equation-content=""d_a"" data-ignore-a11y-check=""""></mattext> = 0.0011839 g cm-3 at 298 K, 1 bar",3.7162;3.7162e0;3.7162E0,short_answer
